id,status,add_extent,optimal_extent,n_faces
15579,ok,45.2329,45.2329,15
1558,ok,44.9362,44.9362,19
15580,ok,46.2485,46.2485,23
15581,ok,48.8176,48.8176,31
15582,ok,49.8238,49.8238,18
15583,ok,35.9315,35.9315,38
15584,ok,44.8355,44.8355,42
15585,ok,35.5379,34.3898,20
15586,ok,47.2732,47.2732,20
15588,ok,35.9381,35.9381,17
15589,ok,38.0088,38.0088,44
1559,ok,29.0468,29.0468,28
15590,ok,23.1941,23.1941,21
15591,ok,40.9311,40.9311,23
15592,ok,47.7620,47.7620,19
15593,ok,47.0048,47.0048,43
15594,ok,26.2185,26.2185,16
15595,ok,48.9280,48.9280,27
15596,ok,39.2644,39.2644,23
15597,ok,47.0056,47.0056,43
15598,ok,44.4016,44.4016,28
15599,ok,23.4894,23.4894,14
156,ok,49.0392,49.0392,23
1560,ok,45.4805,45.4805,17
15600,ok,39.6456,39.6456,14
15601,ok,49.8416,49.8416,29
15602,ok,22.6008,22.6008,25
15603,ok,40.5276,40.5276,16
15604,ok,35.7206,35.7206,13
15605,ok,47.6273,47.6273,31
15606,ok,36.7928,36.7928,12
15607,ok,36.1093,36.1093,14
15608,ok,33.3867,32.2001,30
15609,ok,38.0376,38.0376,23
1561,ok,36.4192,36.4192,32
15610,ok,31.2735,31.2735,43
15611,ok,46.6820,46.6820,13
15612,ok,40.0621,40.0621,30
15613,ok,40.7000,40.7000,15
15614,ok,49.6526,49.6526,32
15615,ok,44.0626,44.0626,13
15616,ok,47.4534,47.4534,19
15617,ok,45.6186,45.6186,24
15618,ok,42.8386,42.8386,19
15619,ok,39.6518,39.6518,30
1562,ok,23.0681,23.0681,35
15620,ok,33.7678,33.7678,10
15621,ok,34.1748,33.5967,12
15622,ok,26.7599,26.7599,16
15623,ok,29.7464,29.7464,37
15624,ok,44.4401,44.4401,18
15625,ok,35.3267,35.3267,20
15626,ok,45.2770,45.2770,35
15627,ok,47.4514,45.9020,18
15628,ok,37.3165,37.3165,37
15629,ok,42.2602,42.2602,16
1563,ok,36.8849,36.8849,32
15630,ok,26.6541,26.6541,30
15631,ok,48.9392,48.9392,23
15632,ok,47.4224,47.4224,21
15633,ok,46.1905,46.1905,25
15634,ok,45.0136,45.0136,24
15635,ok,34.4796,34.4796,28
15636,ok,43.2631,43.2631,20
15637,ok,42.5083,42.5083,15
15639,ok,19.2469,19.2469,15
1564,ok,44.5681,44.5681,21
15640,ok,40.3241,40.3241,16
15641,ok,47.0444,47.0444,28
15642,ok,36.8659,36.8659,32
15643,ok,46.1601,46.1601,16
15644,ok,39.5766,39.5766,29
15645,ok,30.9489,30.9489,16
15646,ok,42.8472,42.8472,14
15647,ok,34.0046,34.0046,14
15648,ok,44.3786,44.3786,22
15649,ok,33.0000,33.0000,12
1565,ok,44.5504,44.5504,40
15650,ok,43.1988,43.1988,9
15651,ok,42.2267,42.2267,18
15652,ok,39.9792,39.9792,26
15653,ok,44.8775,44.8775,20
15654,ok,49.5983,48.8018,25
15655,ok,36.2142,36.2142,29
15656,ok,45.7157,45.7157,12
15657,ok,49.8554,49.3838,19
15658,ok,43.0321,43.0321,21
15659,ok,47.6291,47.6291,35
1566,ok,48.2794,48.2794,39
15660,ok,33.2814,33.2814,19
15661,ok,40.1125,40.1125,39
15662,ok,45.5330,45.5330,25
15663,ok,26.3707,26.3707,25
15664,ok,37.8196,37.8196,39
15665,ok,36.6366,36.6366,20
15666,ok,45.8839,45.8839,13
15667,ok,36.1410,36.1410,23
15668,ok,43.4578,43.4578,36
15669,ok,49.7194,49.7194,14
1567,ok,39.5363,39.5363,16
15670,ok,28.5408,28.5408,32
15671,ok,36.4530,36.4530,17
15672,ok,46.3112,46.3112,26
15673,ok,40.2462,40.2462,31
15674,ok,49.7929,49.7929,23
15675,ok,22.2363,22.2363,29
15676,ok,48.2043,48.2043,20
15677,ok,40.4151,40.4151,24
15678,ok,35.3343,35.3343,22
15679,ok,270.8662,228.5663,22
1568,ok,17.6608,17.6608,15
15680,ok,19.1627,19.1627,19
15681,ok,43.5430,43.5430,14
15682,ok,44.7658,44.7658,37
15683,ok,43.7057,43.7057,23
15684,ok,30.8336,30.8336,18
15685,ok,32.2904,32.2904,10
15686,ok,20.7694,20.7694,26
15687,ok,40.7077,40.7077,14
15688,ok,49.3050,49.3050,24
15689,ok,49.6532,49.6532,18
1569,ok,37.2610,37.2610,14
15690,ok,48.3332,48.3332,40
15691,ok,48.1395,48.1395,24
15692,ok,39.3554,39.3554,30
15693,ok,44.9735,44.9735,29
15694,ok,37.1395,37.1395,35
15695,ok,43.7578,43.7578,19
15696,ok,47.1020,47.1020,16
15697,ok,35.8849,35.8849,25
15698,ok,48.2927,48.2927,18
15699,ok,45.5112,45.5112,18
157,ok,46.2897,46.2897,21
1570,ok,40.0742,40.0742,23
15700,ok,44.1763,44.1763,12
15701,ok,36.1564,36.1564,10
15702,ok,41.4734,41.4734,28
15703,ok,34.7462,34.7462,35
15704,ok,41.8770,41.8770,22
15705,ok,41.5490,41.5490,27
15706,ok,26.1593,26.1593,9
15707,ok,47.6578,45.2084,27
15708,ok,48.0018,42.7671,36
15709,ok,44.3745,44.3745,46
1571,ok,35.4637,35.4637,48
15710,ok,43.4478,41.7793,22
15711,ok,46.9478,46.9478,40
15712,ok,42.0597,42.0597,41
15713,ok,36.9077,36.9077,22
15714,ok,39.8375,39.8375,28
15715,ok,48.5222,48.5222,15
15716,ok,36.8584,36.8584,16
15717,ok,31.5650,30.3318,13
15719,ok,44.9758,44.9758,16
1572,ok,45.7643,45.7643,18
15720,ok,50.1683,49.7694,39
15721,ok,40.2541,40.2541,18
15722,ok,30.3445,30.3445,26
15723,ok,49.8011,49.8011,35
15724,ok,31.0153,31.0153,18
15725,ok,38.5638,38.5638,23
15726,ok,41.9071,41.9071,14
15727,ok,40.4990,40.4990,25
15728,ok,47.8591,47.8591,21
15729,ok,47.4602,47.4602,26
1573,ok,37.9636,37.9636,11
15730,ok,44.7335,44.7335,32
15731,ok,45.9767,45.9767,19
15732,ok,41.3764,41.3764,20
15733,ok,46.0938,46.0938,34
15734,ok,21.5142,21.5142,21
15735,ok,32.5384,32.5384,23
15736,ok,45.3272,45.3272,39
15737,ok,41.9206,41.9206,10
15738,ok,47.7251,47.7251,20
15739,ok,42.4123,42.4123,24
1574,ok,31.6515,31.6515,21
15740,ok,32.3678,32.3678,28
15741,ok,54.3429,48.4167,31
15742,ok,41.3012,41.3012,17
15743,ok,31.2740,31.2740,52
15744,ok,41.5133,40.1442,37
15745,ok,23.8566,23.8566,14
15747,ok,48.4428,48.4428,29
15748,ok,46.2809,46.2809,22
15749,ok,48.8026,48.8026,43
1575,ok,45.3198,45.3198,23
15750,ok,39.4096,39.4096,17
15751,ok,44.0677,44.0677,18
15752,ok,48.5873,48.5873,25
15753,ok,38.8206,38.8206,25
15754,ok,55.8472,49.7569,17
15755,ok,18.3769,18.3769,12
15756,ok,48.5398,48.5398,14
15757,ok,22.9724,22.9724,9
15758,ok,38.0039,38.0039,17
15759,ok,39.4844,39.4844,9
1576,ok,37.8104,37.8104,24
15760,ok,36.7828,36.7828,36
15761,ok,32.8583,32.8583,20
15762,ok,26.9858,26.9858,28
15763,ok,36.7508,36.7508,20
15764,ok,42.4204,37.7944,25
15765,ok,49.7037,48.2480,11
15766,ok,44.5275,44.5275,32
15767,ok,27.1347,27.1347,37
15768,ok,29.5321,29.5321,18
15769,ok,27.3938,27.3938,21
1577,ok,35.1996,35.1996,10
15770,ok,40.4432,40.4432,17
15771,ok,45.0206,45.0206,23
15772,ok,46.9309,46.9309,20
15773,ok,34.7455,34.7455,26
15774,ok,48.4267,48.4267,17
15775,ok,46.8729,46.8729,30
15776,ok,26.3694,26.3694,24
15777,ok,44.7368,44.7368,18
15778,ok,44.4148,44.4148,30
15779,ok,50.8823,49.6768,26
1578,ok,36.1027,36.1027,21
15780,ok,31.8861,31.8861,39
15781,ok,38.2594,38.2594,21
15782,ok,31.5219,31.5219,19
15783,ok,31.9650,31.9650,18
15784,ok,48.7617,48.7617,35
15785,ok,23.7493,23.7493,20
15786,ok,40.6483,40.6483,33
15787,ok,35.3600,35.3600,18
15788,ok,45.3753,45.3753,21
15789,ok,49.1542,49.1542,27
1579,ok,48.7156,45.8858,29
15790,ok,47.8641,47.8641,15
15791,ok,44.9622,44.9622,22
15792,ok,49.5356,49.5356,42
15793,ok,44.3047,44.3047,19
15794,ok,35.1543,35.1543,27
15795,ok,34.1851,34.1851,25
15796,ok,33.6532,33.6532,50
15797,ok,47.1612,47.1612,16
15798,ok,39.9146,39.9146,41
15799,ok,13.4900,13.3477,26
158,ok,40.3969,40.3969,33
1580,ok,46.9432,46.9432,22
15800,ok,47.6691,47.6691,20
15801,ok,33.6632,33.6632,29
15802,ok,47.6004,47.6004,36
15803,ok,48.3918,48.3918,29
15804,ok,47.1987,45.8600,24
15805,ok,38.8658,38.8658,30
15806,ok,44.4777,44.4777,16
15807,ok,40.6029,40.6029,13
15808,ok,49.9520,49.9520,25
1581,ok,50.3601,48.4437,20
15810,ok,48.3996,48.3996,19
15811,ok,39.2594,39.2594,29
15812,ok,21.0283,20.4396,30
15813,ok,21.5174,21.5174,20
15814,ok,33.4085,33.4085,34
15815,ok,49.4170,49.4170,28
15816,ok,32.4311,32.4311,22
15817,ok,26.5814,26.5814,20
15818,ok,48.4463,47.2368,21
15819,ok,42.6423,42.6423,20
1582,ok,36.8828,36.8828,24
15820,ok,45.6208,45.6208,28
15822,ok,44.2522,44.2522,19
15823,ok,49.2141,49.2141,20
15824,ok,47.5356,47.5356,19
15825,ok,46.0756,46.0756,16
15826,ok,40.1115,40.1115,13
15827,ok,24.5410,24.5410,15
15828,ok,30.7999,30.7999,26
15829,ok,35.7682,35.7682,27
1583,ok,44.8459,44.8459,19
15830,ok,47.7809,47.7809,29
15831,ok,43.3223,43.3223,19
15832,ok,46.8029,46.8029,20
15833,ok,30.1385,30.1385,13
15834,ok,45.2022,45.2022,21
15835,ok,30.3085,30.3085,22
15836,ok,41.9730,41.9730,22
15837,ok,36.2165,36.2165,18
15838,ok,66.1682,44.9992,12
15839,ok,27.3348,27.3348,16
1584,ok,41.1920,41.1920,30
15840,ok,49.5826,49.5826,16
15841,ok,40.1896,40.1896,23
15842,ok,49.3248,49.3248,28
15843,ok,49.6007,49.6007,24
15844,ok,41.9282,41.9282,33
15845,ok,46.7147,46.6140,26
15846,ok,48.5302,48.5302,24
15847,ok,41.8839,41.8839,11
15848,ok,43.3651,43.3651,25
15849,ok,27.0060,27.0060,19
1585,ok,52.3790,49.1903,29
15850,ok,39.4767,39.4767,16
15851,ok,44.9136,44.9136,15
15852,ok,45.9843,45.9843,18
15853,ok,39.1552,39.1552,15
15854,ok,42.9787,42.9787,16
15855,ok,48.9659,48.9659,38
15856,ok,44.7557,44.7557,30
15857,ok,48.4880,48.4880,36
15858,ok,46.0916,46.0916,32
15859,ok,47.5567,47.5567,17
1586,ok,30.4198,30.4198,21
15860,ok,48.0482,48.0482,18
15861,ok,46.7717,46.7717,22
15862,ok,46.7257,46.7257,26
15863,ok,42.8315,42.8315,18
15864,ok,47.7860,47.7860,26
15865,ok,37.9703,37.9703,18
15866,ok,38.1925,38.1925,17
15867,ok,47.5241,45.8896,22
15868,ok,47.1780,47.1780,10
15869,ok,21.3344,21.3344,32
1587,ok,39.2419,39.2419,23
15870,ok,49.1533,49.1533,22
15871,ok,28.2245,28.2245,13
15872,ok,48.5045,48.5045,20
15873,ok,34.5833,34.5833,32
15874,ok,44.8457,44.8457,27
15875,ok,47.9052,47.9052,17
15876,ok,41.9373,41.9373,25
15877,ok,46.0334,46.0334,11
15878,ok,42.2295,41.5695,22
15879,ok,43.9907,43.9907,26
1588,ok,26.3884,26.3884,14
15881,ok,39.9379,39.9379,16
15882,ok,41.7913,41.7913,28
15883,ok,21.5435,21.5435,13
15884,ok,46.8280,46.8280,24
15885,ok,49.3724,49.3724,30
15886,ok,41.6628,41.4715,14
15887,ok,29.2156,29.2156,35
15888,ok,46.5015,46.5015,33
15889,ok,40.2281,40.2281,44
1589,ok,47.7531,47.7531,28
15890,ok,33.0389,33.0389,16
15891,ok,38.5193,38.5193,15
15892,ok,39.2411,39.2411,37
15893,ok,29.9851,29.9851,27
15894,ok,20.6006,20.6006,11
15895,ok,37.2773,37.2773,29
15896,ok,40.2042,40.2042,20
15897,ok,48.4905,48.4905,15
15898,ok,28.3764,28.3764,16
15899,ok,38.0230,38.0230,19
159,ok,43.3703,43.3703,26
1590,ok,63.6236,54.7379,24
15900,ok,40.6349,40.6349,21
15901,ok,36.8378,36.8378,28
15902,ok,42.4197,42.4197,21
15903,ok,41.5399,41.5399,13
15904,ok,32.7795,32.7795,40
15905,ok,46.6191,46.6191,15
15906,ok,45.9913,45.6594,43
15907,ok,48.0373,48.0373,27
15908,ok,25.4092,25.4092,18
15909,ok,49.7448,49.7448,23
1591,ok,40.0286,40.0286,14
15910,ok,44.5274,39.6716,13
15911,ok,38.1897,38.1897,31
15912,ok,45.8740,45.8740,30
15913,ok,46.7499,46.7499,17
15914,ok,49.3732,49.3732,17
15915,ok,41.8928,41.8928,38
15916,ok,47.3128,47.3128,18
15917,ok,48.5310,48.5310,21
15918,ok,25.8716,25.8716,11
15919,ok,46.6618,46.6618,34
1592,ok,45.7450,45.7450,24
15920,ok,45.0127,45.0127,26
15921,ok,48.5554,48.5554,18
15922,ok,48.2011,48.2011,42
15923,ok,28.0088,28.0088,32
15924,ok,25.4034,25.4034,25
15925,ok,45.3947,45.3947,26
15926,ok,25.4123,25.4123,25
15927,ok,41.3477,41.3477,18
15928,ok,46.8651,46.8651,19
15929,ok,48.6655,48.6655,26
1593,ok,47.2667,47.2667,26
15930,ok,46.9263,46.1025,21
15931,ok,34.2855,34.2855,26
15932,ok,41.7963,41.7963,46
15933,ok,45.1132,45.1132,16
15934,ok,27.5977,27.5977,27
15935,ok,49.5636,49.5636,28
15936,ok,36.6636,36.6636,26
15937,ok,29.0943,29.0943,26
15938,ok,31.7739,31.0898,35
15939,ok,51.0836,49.0259,13
1594,ok,41.6548,41.6548,32
15940,ok,41.6979,41.6979,34
15942,ok,28.6481,28.6481,25
15943,ok,48.0683,48.0683,26
15944,ok,42.5697,42.5697,28
15945,ok,27.2115,27.2115,21
15946,ok,38.3415,38.3415,21
15947,ok,47.4110,47.4110,27
15948,ok,48.9375,48.9375,24
15949,ok,48.0184,48.0184,15
1595,ok,46.0627,46.0627,44
15950,ok,25.8512,25.8512,51
15951,ok,39.5368,39.5368,28
15952,ok,44.6700,44.6700,28
15953,ok,49.3608,49.3608,28
15954,ok,38.9915,38.9915,25
15955,ok,43.6737,43.6737,18
15956,ok,49.8310,49.8310,24
15957,ok,26.6223,26.2393,26
15958,ok,33.9666,33.4227,31
15959,ok,40.5048,40.5048,34
1596,ok,43.6502,43.6502,24
15960,ok,45.4758,45.4758,20
15961,ok,48.9943,48.9943,24
15962,ok,46.3468,46.3468,20
15963,ok,49.2886,49.2886,28
15964,ok,47.6708,47.6708,12
15965,ok,48.4329,48.4329,41
15966,ok,38.7506,38.7506,17
15967,ok,44.0494,44.0494,29
15968,ok,32.4392,32.4392,25
15969,ok,44.9021,44.9021,12
1597,ok,21.1628,21.1628,16
15970,ok,46.7120,46.7120,22
15971,ok,47.7293,47.7293,25
15972,ok,26.7910,26.7910,14
15973,ok,28.4099,28.4099,23
15974,ok,46.7080,46.7080,45
15975,ok,44.3692,44.3692,33
15976,ok,39.6305,39.6305,28
15977,ok,44.2830,44.2830,23
15978,ok,49.8184,49.8184,8
15979,ok,35.0612,35.0612,15
1598,ok,31.8704,31.8704,29
15980,ok,39.4264,39.4264,14
15981,ok,37.4162,36.9322,15
15982,ok,33.0736,33.0736,22
15983,ok,49.3555,49.3555,21
15984,ok,39.2888,39.2888,21
15985,ok,42.8558,42.8558,14
15986,ok,47.4801,47.4801,27
15987,ok,26.6837,25.6651,28
15988,ok,46.0914,46.0914,28
15989,ok,47.4732,47.4732,16
1599,ok,30.9621,30.9621,20
15990,ok,49.8050,49.8050,14
15991,ok,49.7577,49.7577,11
15992,ok,43.2934,41.4014,18
15993,ok,38.9299,38.9299,51
15994,ok,46.9124,46.9124,19
15995,ok,32.8355,32.8355,22
15996,ok,45.8287,45.8287,13
15997,ok,49.6995,49.6995,27
15998,ok,42.6751,38.0364,32
15999,ok,47.2077,47.2077,28
16,ok,39.8691,39.8691,20
160,ok,38.4732,38.4732,20
1600,ok,47.5413,47.5413,19
16000,ok,16.9506,16.9506,22
16001,ok,48.8739,48.8739,32
16002,ok,21.8796,21.8796,16
16003,ok,37.7254,37.7254,21
16005,ok,43.1655,43.1655,34
16006,ok,33.9214,33.9214,33
16007,ok,45.1849,45.1849,45
16008,ok,26.4532,26.4532,27
16009,ok,44.2441,44.2441,34
1601,ok,39.8622,39.8622,18
16010,ok,44.9095,44.9095,25
16011,ok,47.7560,47.7560,34
16012,ok,47.1431,47.1431,23
16013,ok,49.5231,49.5231,13
16014,ok,35.5503,35.5503,19
16015,ok,46.3442,46.3442,42
16016,ok,32.5448,32.5448,8
16017,ok,39.7544,39.7544,22
16018,ok,48.7895,48.7895,36
16019,ok,35.1552,35.1552,23
1602,ok,44.7019,44.7019,27
16020,ok,40.0723,40.0723,17
16021,ok,46.3442,46.3442,20
16022,ok,42.2716,42.2716,24
16023,ok,46.9834,46.9834,18
16024,ok,21.4792,21.4792,30
16025,ok,35.7651,35.7651,26
16026,ok,40.4807,40.4807,9
16027,ok,49.5692,49.5692,25
16028,ok,41.1598,41.1598,43
1603,ok,36.8262,36.8262,39
16030,ok,38.9373,38.9373,12
16031,ok,39.7631,39.7631,16
16032,ok,38.6210,38.6210,25
16033,ok,41.5699,41.5699,24
16034,ok,46.5407,46.5407,22
16035,ok,49.1288,49.1288,20
16036,ok,38.3848,38.3848,27
16037,ok,46.7035,46.7035,27
16038,ok,22.4456,22.4456,36
16039,ok,36.9389,36.9389,36
1604,ok,21.0814,21.0814,38
16040,ok,18.5749,18.5749,14
16041,ok,41.9467,41.9467,17
16042,ok,48.0629,48.0629,25
16043,ok,41.6560,41.6560,30
16044,ok,45.6653,45.6653,30
16045,ok,38.2623,38.2623,17
16046,ok,41.7983,41.7983,30
16047,ok,46.7739,46.7739,19
16048,ok,43.3942,43.3942,13
16049,ok,46.6186,46.6186,19
1605,ok,44.2361,44.2361,23
16050,ok,41.2417,41.2417,39
16051,ok,47.3093,47.3093,30
16052,ok,35.3320,35.3320,33
16053,ok,47.3647,47.3647,22
16054,ok,35.9026,34.5197,13
16055,ok,26.3322,26.3322,22
16056,ok,46.7177,46.7177,19
16057,ok,49.6188,49.6188,21
16058,ok,33.5132,33.5132,33
16059,ok,47.4122,42.6163,21
1606,ok,53.0005,47.2207,21
16060,ok,49.5770,49.5770,16
16061,ok,45.2442,45.2442,21
16062,ok,25.6867,25.6867,25
16063,ok,41.3296,41.3296,34
16064,ok,42.9656,41.4621,13
16065,ok,45.0036,45.0036,14
16066,ok,50.7983,47.1668,17
16067,ok,27.6324,27.6324,27
16068,ok,42.7204,42.7204,22
16069,ok,49.9415,49.9415,21
1607,ok,48.9188,48.9188,20
16070,ok,47.2770,47.2770,23
16071,ok,30.4803,30.4803,35
16072,ok,27.3141,27.3141,18
16073,ok,43.6176,43.6176,23
16074,ok,25.5460,25.5460,12
16075,ok,49.8858,49.8858,23
16076,ok,37.5061,37.5061,22
16077,ok,42.3849,42.3849,38
16078,ok,16.4623,16.4623,26
16079,ok,28.4602,28.4602,25
1608,ok,25.4189,25.4189,10
16080,ok,44.0096,44.0096,27
16081,ok,28.2710,28.2710,27
16082,ok,39.7611,39.7611,16
16083,ok,43.5910,43.5910,19
16084,ok,21.8411,21.8411,18
16085,ok,31.1252,31.1252,26
16086,ok,43.0904,43.0904,18
16087,ok,41.5738,41.5738,11
16088,ok,25.4820,25.4820,23
16089,ok,40.0323,40.0323,27
1609,ok,468.2461,63.0522,17
16090,ok,1060.1431,46.2072,24
16091,ok,30.8391,27.5016,18
16092,ok,39.5510,39.5510,38
16093,ok,37.5804,37.5804,20
16094,ok,46.5727,46.5727,31
16095,ok,41.2263,41.2263,28
16096,ok,49.7964,49.7964,26
16097,ok,46.7451,46.7451,45
16098,ok,46.8447,46.8447,41
16099,ok,27.5171,27.5171,27
161,ok,44.5016,44.5016,16
1610,ok,39.3324,39.3324,27
16100,ok,47.8461,46.0461,17
16101,ok,48.9840,48.9840,18
16102,ok,23.1592,23.1592,17
16103,ok,35.8771,35.8771,23
16104,ok,46.2152,46.2152,42
16105,ok,36.7548,36.7548,24
16106,ok,24.4805,24.4805,15
16107,ok,30.3962,30.3962,44
16109,ok,41.7094,41.7094,21
1611,ok,29.1554,28.7340,10
16110,ok,45.4911,45.4911,29
16111,ok,49.0701,49.0701,13
16112,ok,46.3125,46.3125,8
16113,ok,22.2977,22.2977,15
16114,ok,49.1580,49.1580,15
16115,ok,46.7744,46.7744,13
16116,ok,50.9200,48.7294,24
16117,ok,25.6221,25.6221,19
16118,ok,48.4771,48.4771,17
16119,ok,42.6258,42.6258,35
1612,ok,40.7903,40.7903,21
16120,ok,46.3530,46.3530,29
16121,ok,15.8960,15.8960,18
16122,ok,43.7478,43.7478,21
16123,ok,45.1373,45.1373,21
16124,ok,41.1190,41.1190,28
16125,ok,49.8432,49.8432,31
16126,ok,41.5271,41.5271,23
16127,ok,41.9594,41.9594,19
16128,ok,35.1419,35.1419,22
16129,ok,36.8803,36.8803,24
1613,ok,41.7721,41.7721,27
16130,ok,49.5367,49.5367,34
16131,ok,37.0316,37.0316,29
16132,ok,31.4655,31.4655,24
16133,ok,32.0097,32.0097,39
16134,ok,47.2260,47.2260,22
16135,ok,45.2640,45.2640,29
16136,ok,28.3854,28.3854,17
16137,ok,22.3899,22.3899,38
16138,ok,43.8976,43.8976,26
16139,ok,47.1694,47.1694,22
1614,ok,46.3699,46.3699,39
16140,ok,39.8358,39.8358,49
16141,ok,32.1598,32.0369,22
16142,ok,38.2774,38.2774,35
16143,ok,44.1865,44.1865,36
16144,ok,48.7000,48.7000,19
16145,ok,47.3411,47.3411,13
16146,ok,24.7770,24.7770,16
16147,ok,44.7198,44.7198,16
16148,ok,47.2486,47.2486,15
16149,ok,46.3382,46.3382,38
1615,ok,44.7772,44.7772,19
16150,ok,44.2523,44.2523,34
16151,ok,48.7538,48.7538,13
16152,ok,25.6295,25.6295,10
16153,ok,46.1569,46.1569,16
16154,ok,39.5473,39.5473,21
16155,ok,29.7937,29.7937,29
16156,ok,33.8847,33.8847,30
16157,ok,47.0144,47.0144,37
16158,ok,43.1196,41.4809,15
1616,ok,33.3424,33.3424,24
16160,ok,34.6651,34.6651,18
16161,ok,45.0624,44.0350,21
16162,ok,41.4394,41.4394,22
16163,ok,37.7638,37.7638,18
16164,ok,46.2655,46.2655,20
16165,ok,45.8292,45.8292,17
16166,ok,46.3718,46.3718,26
16167,ok,16.9204,16.9204,23
16168,ok,38.8018,38.8018,13
16169,ok,24.8490,24.8490,34
1617,ok,49.0346,49.0346,42
16170,ok,43.1542,43.1542,39
16171,ok,25.8522,25.8522,41
16172,ok,38.3462,38.3462,46
16173,ok,42.3778,42.3778,30
16174,ok,44.9993,44.9993,20
16175,ok,43.0376,41.8056,21
16177,ok,30.7924,30.7924,33
16178,ok,49.4204,49.4204,19
16179,ok,45.7387,45.7387,36
1618,ok,45.4159,45.4159,17
16180,ok,45.3688,45.3688,22
16181,ok,49.6182,49.6182,41
16182,ok,45.9784,45.9784,26
16183,ok,35.6028,35.6028,21
16184,ok,35.9190,35.9190,17
16185,ok,42.2035,42.2035,13
16186,ok,34.7741,34.7741,27
16187,ok,43.9229,43.9229,30
16188,ok,31.7797,31.7797,26
16189,ok,44.3037,44.3037,14
1619,ok,49.9876,49.9876,20
16190,ok,37.8193,37.8193,20
16191,ok,45.1986,45.1986,29
16192,ok,39.1973,39.1973,16
16193,ok,48.8694,48.8694,37
16194,ok,46.6093,46.6093,20
16195,ok,43.2893,43.2893,13
16196,ok,46.6054,46.6054,18
16197,ok,35.4368,35.4368,19
16198,ok,43.3349,43.3349,33
16199,ok,43.6801,43.6801,17
162,ok,45.3644,45.3644,17
1620,ok,47.1568,47.1568,23
16200,ok,49.0499,49.0499,47
16201,ok,37.1610,37.1610,17
16202,ok,33.2628,33.2628,37
16203,ok,46.9962,46.9962,17
16204,ok,45.4283,45.4283,27
16205,ok,34.0785,34.0785,23
16206,ok,40.8165,40.8165,19
16207,ok,38.4112,38.4112,21
16208,ok,40.1991,40.1991,23
16209,ok,37.7857,37.7857,29
1621,ok,31.8615,31.8615,17
16210,ok,45.2959,45.2959,36
16211,ok,46.9371,46.9371,25
16212,ok,37.3207,37.3207,35
16213,ok,43.5333,43.5333,25
16214,ok,49.5464,49.5464,30
16215,ok,29.6460,29.6460,22
16216,ok,33.6698,33.6698,23
16217,ok,39.4205,39.4205,20
16218,ok,44.8640,44.8640,27
16219,ok,44.2348,44.0516,23
1622,ok,39.9084,39.9084,25
16220,ok,36.6866,36.6866,22
16221,ok,35.8994,35.8994,32
16222,ok,48.0100,48.0100,16
16223,ok,43.2870,43.2870,19
16224,ok,47.3572,47.3572,29
16225,ok,46.1007,46.1007,23
16226,ok,35.2319,35.2319,11
16227,ok,27.1243,27.1243,38
16228,ok,35.6733,35.6733,18
16229,ok,47.7605,47.7605,21
1623,ok,28.7096,28.7096,21
16230,ok,41.2618,41.2618,28
16231,ok,36.9232,36.9232,19
16232,ok,40.8607,40.8607,32
16233,ok,47.9629,46.1859,20
16234,ok,46.4364,41.3724,23
16235,ok,48.6888,48.6888,28
16236,ok,37.0409,37.0409,16
16237,ok,43.2202,43.2202,31
16238,ok,47.8371,47.8371,26
16239,ok,33.9010,33.9010,18
1624,ok,30.4723,30.4723,23
16240,ok,46.4566,46.4566,23
16241,ok,48.9614,48.9614,20
16242,ok,41.5261,41.5261,17
16243,ok,44.4580,44.4580,31
16244,ok,44.6529,44.6529,16
16245,ok,42.8160,42.8160,39
16246,ok,25.2601,25.2601,13
16247,ok,37.4114,37.4114,14
16248,ok,44.6584,44.6584,21
16249,ok,35.6747,35.6747,14
1625,ok,39.2871,39.2871,19
16250,ok,35.8208,35.6846,29
16251,ok,40.6771,40.6771,37
16252,ok,44.4088,44.4088,21
16253,ok,45.1386,45.1386,18
16254,ok,29.0150,29.0150,23
16255,ok,21.5005,21.5005,20
16256,ok,26.9246,26.9246,23
16257,ok,48.1971,48.1971,46
16258,ok,45.9668,45.9668,27
16259,ok,39.8631,39.8631,19
1626,ok,37.4676,37.4676,18
16260,ok,33.0542,33.0542,31
16261,ok,36.9392,36.9392,21
16262,ok,43.3730,43.3730,20
16263,ok,43.2415,43.2415,57
16265,ok,38.5347,38.5347,28
16266,ok,30.7960,30.7960,31
16267,ok,46.5985,46.5985,20
16268,ok,46.7107,46.7107,40
16269,ok,18.0228,18.0228,25
1627,ok,48.4362,48.4362,18
16270,ok,39.6212,39.6212,28
16271,ok,46.3414,46.3414,30
16272,ok,45.4793,45.4793,31
16273,ok,40.3508,40.3508,15
16274,ok,45.9023,42.3390,32
16276,ok,29.6318,29.6318,16
16277,ok,43.1305,42.8243,26
16278,ok,38.4425,38.4425,15
16279,ok,41.8808,41.8808,35
1628,ok,45.1643,45.1643,27
16280,ok,27.3275,27.3275,32
16281,ok,28.2413,28.2413,21
16282,ok,32.6781,32.6781,21
16283,ok,30.1573,30.1573,13
16284,ok,49.4088,49.4088,34
16285,ok,43.5093,43.5093,19
16286,ok,47.1970,47.1970,17
16287,ok,42.4777,42.4777,31
16288,ok,29.0670,29.0670,17
16289,ok,43.4538,43.4538,25
1629,ok,39.7286,39.7286,20
16290,ok,35.2891,35.2891,25
